"C35",,
"Temps","Force","Stroke"
"sec","N","mm"
"67.82","7980.667","5.651625"
"67.83","7980.871","5.65245"
"67.84","7981.084","5.653262"
"67.85","7981.291","5.6541"
"67.86","7981.428","5.654912"
"67.87","7981.478","5.655725"
"67.88","7981.478","5.656562"
"67.89","7981.481","5.6574"
"67.9","7981.491","5.658237"
"67.91","7981.507","5.659075"
"67.92","7981.558","5.659913"
"67.93","7981.676","5.660738"
"67.94","7981.857","5.661562"
"67.95","7982.057","5.662375"
"67.96","7982.245","5.663212"
"67.97","7982.381","5.66405"
"67.98","7982.473","5.664875"
"67.99","7982.55","5.665725"
"68","7982.655","5.666563"
"68.01","7982.807","5.667412"
"68.02","7982.988","5.668237"
"68.03","7983.179","5.669075"
"68.04","7983.376","5.6699"
"68.05","7983.564","5.670737"
"68.06","7983.719","5.671575"
"68.07","7983.866","5.672387"
"68.08","7984.009","5.673225"
"68.09","7984.139","5.674075"
"68.1","7984.231","5.674912"
"68.11","7984.292","5.675762"
"68.12","7984.387","5.676588"
"68.13","7984.568","5.6774"
"68.14","7984.807","5.678225"
"68.15","7985.014","5.67905"
"68.16","7985.144","5.679887"
"68.17","7985.195","5.680725"
"68.18","7985.217","5.681562"
"68.19","7985.287","5.6824"
"68.2","7985.433","5.683238"
"68.21","7985.621","5.684087"
"68.22","7985.795","5.684912"
"68.23","7985.979","5.68575"
"68.24","7986.17","5.686587"
"68.25","7986.361","5.687412"
"68.26","7986.53","5.68825"
"68.27","7986.666","5.689062"
"68.28","7986.797","5.6899"
"68.29","7986.898","5.69075"
"68.3","7986.962","5.6916"
"68.31","7987.019","5.692437"
"68.32","7987.114","5.693263"
"68.33","7987.271","5.6941"
"68.34","7987.448","5.694925"
"68.35","7987.626","5.69575"
"68.36","7987.792","5.696575"
"68.37","7987.928","5.697412"
"68.38","7988.04","5.69825"
"68.39","7988.142","5.699075"
"68.4","7988.247","5.699925"
"68.41","7988.357","5.700775"
"68.42","7988.469","5.7016"
"68.43","7988.599","5.702425"
"68.44","7988.761","5.70325"
"68.45","7988.939","5.704075"
"68.46","7989.085","5.704887"
"68.47","7989.187","5.7057"
"68.48","7989.257","5.706525"
"68.49","7989.292","5.707375"
"68.5","7989.276","5.708212"
"68.51","7989.267","5.709063"
"68.52","7989.324","5.709888"
"68.53","7989.483","5.710712"
"68.54","7989.718","5.711537"
"68.55","7989.954","5.712362"
"68.56","7990.141","5.713212"
"68.57","7990.262","5.714062"
"68.58","7990.37","5.7149"
"68.59","7990.516","5.715737"
"68.6","7990.716","5.716588"
"68.61","7990.945","5.717425"
"68.62","7991.155","5.718262"
"68.63","7991.365","5.719087"
"68.64","7991.571","5.719913"
"68.65","7991.762","5.720737"
"68.66","7991.924","5.721562"
"68.67","7992.026","5.722387"
"68.68","7992.071","5.723212"
"68.69","7992.071","5.724062"
"68.7","7992.055","5.7249"
"68.71","7992.045","5.72575"
"68.72","7992.096","5.726575"
"68.73","7992.233","5.7274"
"68.74","7992.445","5.728225"
"68.75","7992.678","5.72905"
"68.76","7992.869","5.7299"
"68.77","7992.996","5.730737"
"68.78","7993.084","5.731562"
"68.79","7993.187","5.7324"
"68.8","7993.333","5.73325"
"68.81","7993.501","5.734087"
"68.82","7993.657","5.734925"
"68.83","7993.828","5.735762"
"68.84","7994.035","5.736588"
"68.85","7994.257","5.737412"
"68.86","7994.436","5.738237"
"68.87","7994.541","5.73905"
"68.88","7994.601","5.739887"
"68.89","7994.626","5.740725"
"68.9","7994.61","5.741575"
"68.91","7994.601","5.742425"
"68.92","7994.667","5.743262"
"68.93","7994.843","5.744087"
"68.94","7995.09","5.7449"
"68.95","7995.335","5.745725"
"68.96","7995.533","5.746562"
"68.97","7995.647","5.7474"
"68.98","7995.688","5.748237"
"68.99","7995.723","5.749087"
"69","7995.828","5.749925"
"69.01","7995.997","5.750762"
"69.02","7996.187","5.751612"
"69.03","7996.384","5.752438"
"69.04","7996.591","5.753263"
"69.05","7996.794","5.754087"
"69.06","7996.947","5.754912"
"69.07","7997.045","5.755725"
"69.08","7997.103","5.756575"
"69.09","7997.122","5.757425"
"69.1","7997.131","5.758262"
"69.11","7997.166","5.7591"
"69.12","7997.278","5.759925"
"69.13","7997.449","5.76075"
"69.14","7997.637","5.761562"
"69.15","7997.795","5.762375"
"69.16","7997.904","5.763225"
"69.17","7997.977","5.764062"
"69.18","7998.021","5.764887"
"69.19","7998.082","5.765725"
"69.2","7998.209","5.766562"
"69.21","7998.39","5.7674"
"69.22","7998.594","5.768225"
"69.23","7998.794","5.769063"
"69.24","7998.975","5.7699"
"69.25","7999.118","5.770725"
"69.26","7999.207","5.771563"
"69.27","7999.283","5.772375"
"69.28","7999.379","5.7732"
"69.29","7999.497","5.77405"
"69.3","7999.598","5.774888"
"69.31","7999.668","5.775737"
"69.32","7999.76","5.776575"
"69.33","7999.9","5.7774"
"69.34","8000.104","5.778213"
"69.35","8000.326","5.779037"
"69.36","8000.498","5.779887"
"69.37","8000.583","5.780725"
"69.38","8000.622","5.781562"
"69.39","8000.682","5.7824"
"69.4","8000.793","5.783237"
"69.41","8000.978","5.784087"
"69.42","8001.194","5.784925"
"69.43","8001.407","5.78575"
"69.44","8001.614","5.786575"
"69.45","8001.804","5.787412"
"69.46","8001.957","5.788238"
"69.47","8002.049","5.78905"
"69.48","8002.097","5.789887"
"69.49","8002.122","5.79075"
"69.5","8002.138","5.791587"
"69.51","8002.169","5.792438"
"69.52","8002.255","5.793262"
"69.53","8002.427","5.7941"
"69.54","8002.637","5.794912"
"69.55","8002.825","5.795737"
"69.56","8002.984","5.796587"
"69.57","8003.082","5.797425"
"69.58","8003.133","5.798262"
"69.59","8003.184","5.7991"
"69.6","8003.295","5.799937"
"69.61","8003.451","5.800787"
"69.62","8003.619","5.801612"
"69.63","8003.785","5.802437"
"69.64","8003.966","5.803262"
"69.65","8004.138","5.804075"
"69.66","8004.265","5.8049"
"69.67","8004.332","5.805712"
"69.68","8004.357","5.806537"
"69.69","8004.367","5.807375"
"69.7","8004.348","5.808212"
"69.71","8004.296","5.809062"
"69.72","8004.3","5.8099"
"69.73","8004.417","5.810712"
"69.74","8004.618","5.811537"
"69.75","8004.815","5.812362"
"69.76","8004.968","5.813212"
"69.77","8005.069","5.81405"
"69.78","8005.158","5.814888"
"69.79","8005.292","5.815725"
"69.8","8005.488","5.816562"
"69.81","8005.705","5.817412"
"69.82","8005.917","5.81825"
"69.83","8006.125","5.819075"
"69.84","8006.347","5.819912"
"69.85","8006.573","5.820737"
"69.86","8006.766","5.821562"
"69.87","8006.887","5.822375"
"69.88","8006.954","5.823212"
"69.89","8006.999","5.824062"
"69.9","8007.024","5.8249"
"69.91","8007.033","5.82575"
"69.92","8007.078","5.826575"
"69.93","8007.199","5.8274"
"69.94","8007.376","5.828225"
"69.95","8007.558","5.829037"
"69.96","8007.729","5.829887"
"69.97","8007.882","5.830712"
"69.98","8007.994","5.83155"
"69.99","8008.096","5.832387"
"70","8008.21","5.833237"
"70.01","8008.356","5.834075"
"70.02","8008.518","5.834912"
"70.03","8008.697","5.83575"
"70.04","8008.897","5.836575"
"70.05","8009.109","5.837412"
"70.06","8009.297","5.838237"
"70.07","8009.434","5.839062"
"70.08","8009.536","5.8399"
"70.09","8009.608","5.84075"
"70.1","8009.666","5.8416"
"70.11","8009.717","5.842437"
"70.12","8009.803","5.843275"
"70.13","8009.958","5.8441"
"70.14","8010.156","5.844913"
"70.15","8010.359","5.845737"
"70.16","8010.54","5.846587"
"70.17","8010.645","5.847425"
"70.18","8010.676","5.84825"
"70.19","8010.702","5.849087"
"70.2","8010.788","5.849925"
"70.21","8010.928","5.850775"
"70.22","8011.081","5.8516"
"70.23","8011.227","5.852425"
"70.24","8011.389","5.853262"
"70.25","8011.554","5.854087"
"70.26","8011.697","5.8549"
"70.27","8011.787","5.855725"
"70.28","8011.837","5.85655"
"70.29","8011.853","5.8574"
"70.3","8011.844","5.858237"
"70.31","8011.828","5.859075"
"70.32","8011.878","5.859912"
"70.33","8012.025","5.860737"
"70.34","8012.228","5.861562"
"70.35","8012.435","5.862375"
"70.36","8012.59","5.863213"
"70.37","8012.683","5.86405"
"70.38","8012.733","5.864875"
"70.39","8012.778","5.865725"
"70.4","8012.874","5.866562"
"70.41","8013.039","5.867413"
"70.42","8013.258","5.868237"
"70.43","8013.49","5.869075"
"70.44","8013.697","5.8699"
"70.45","8013.875","5.870725"
"70.46","8014.011","5.87155"
"70.47","8014.132","5.872362"
"70.48","8014.228","5.8732"
"70.49","8014.294","5.87405"
"70.5","8014.329","5.874887"
"70.51","8014.354","5.875737"
"70.52","8014.393","5.876562"
"70.53","8014.495","5.877388"
"70.54","8014.663","5.878212"
"70.55","8014.863","5.87905"
"70.56","8015.051","5.8799"
"70.57","8015.197","5.880737"
"70.58","8015.318","5.881588"
"70.59","8015.464","5.882425"
"70.6","8015.652","5.883262"
"70.61","8015.859","5.884112"
"70.62","8016.045","5.88495"
"70.63","8016.217","5.885762"
"70.64","8016.415","5.886587"
"70.65","8016.603","5.887425"
"70.66","8016.723","5.88825"
"70.67","8016.784","5.889062"
"70.68","8016.809","5.8899"
"70.69","8016.815","5.89075"
"70.7","8016.777","5.891587"
"70.71","8016.749","5.892425"
"70.72","8016.799","5.893262"
"70.73","8016.971","5.894087"
"70.74","8017.194","5.894925"
"70.75","8017.385","5.895737"
"70.76","8017.521","5.896575"
"70.77","8017.623","5.897412"
"70.78","8017.702","5.89825"
"70.79","8017.778","5.899087"
"70.8","8017.883","5.899925"
"70.81","8018.042","5.900775"
"70.82","8018.233","5.901612"
"70.83","8018.424","5.902437"
"70.84","8018.621","5.90325"
"70.85","8018.806","5.904088"
"70.86","8018.926","5.9049"
"70.87","8018.971","5.9057"
"70.88","8018.98","5.906538"
"70.89","8018.98","5.907387"
"70.9","8018.971","5.908225"
"70.91","8018.954","5.909075"
"70.92","8018.977","5.9099"
"70.93","8019.082","5.910712"
"70.94","8019.247","5.911537"
"70.95","8019.419","5.912363"
"70.96","8019.552","5.9132"
"70.97","8019.647","5.914037"
"70.98","8019.717","5.914875"
"70.99","8019.81","5.915725"
"71","8019.962","5.916563"
"71.01","8020.172","5.917412"
"71.02","8020.42","5.918237"
"71.03","8020.652","5.919075"
"71.04","8020.856","5.919912"
"71.05","8021.037","5.920737"
"71.06","8021.202","5.921575"
"71.07","8021.338","5.9224"
"71.08","8021.466","5.923225"
"71.09","8021.567","5.924088"
"71.1","8021.638","5.924925"
"71.11","8021.682","5.925762"
"71.12","8021.758","5.9266"
"71.13","8021.886","5.927425"
"71.14","8022.048","5.928237"
"71.15","8022.22","5.929062"
"71.16","8022.382","5.9299"
"71.17","8022.487","5.930737"
"71.18","8022.528","5.931562"
"71.19","8022.547","5.9324"
"71.2","8022.623","5.93325"
"71.21","8022.759","5.934087"
"71.22","8022.916","5.934912"
"71.23","8023.087","5.93575"
"71.24","8023.281","5.936575"
"71.25","8023.472","5.937412"
"71.26","8023.625","5.938237"
"71.27","8023.72","5.93905"
"71.28","8023.796","5.939888"
"71.29","8023.87","5.940737"
"71.3","8023.927","5.941575"
"71.31","8023.961","5.942425"
"71.32","8024.032","5.943263"
"71.33","8024.19","5.944088"
"71.34","8024.4","5.944912"
"71.35","8024.613","5.945725"
"71.36","8024.794","5.946575"
"71.37","8024.912","5.947412"
"71.38","8024.938","5.948237"
"71.39","8024.947","5.949075"
"71.4","8025.033","5.949925"
"71.41","8025.214","5.950775"
"71.42","8025.437","5.951612"
"71.43","8025.64","5.952437"
"71.44","8025.83","5.95325"
"71.45","8026.009","5.954075"
"71.46","8026.154","5.9549"
"71.47","8026.218","5.955712"
"71.48","8026.231","5.956537"
"71.49","8026.218","5.957387"
"71.5","8026.199","5.958237"
"71.51","8026.183","5.959063"
"71.52","8026.225","5.9599"
"71.53","8026.368","5.960725"
"71.54","8026.587","5.96155"
"71.55","8026.822","5.962375"
"71.56","8026.994","5.963225"
"71.57","8027.118","5.964062"
"71.58","8027.227","5.9649"
"71.59","8027.351","5.965737"
"71.6","8027.513","5.966575"
"71.61","8027.69","5.967425"
"71.62","8027.862","5.96825"
"71.63","8028.04","5.969087"
"71.64","8028.233","5.969913"
"71.65","8028.453","5.97075"
"71.66","8028.634","5.971562"
"71.67","8028.755","5.972375"
"71.68","8028.813","5.9732"
"71.69","8028.822","5.974037"
"71.7","8028.796","5.974887"
"71.71","8028.746","5.975738"
"71.72","8028.729","5.976575"
"71.73","8028.813","5.977387"
"71.74","8028.987","5.978212"
"71.75","8029.185","5.979037"
"71.76","8029.353","5.979887"
"71.77","8029.477","5.980725"
"71.78","8029.585","5.981562"
"71.79","8029.731","5.9824"
"71.8","8029.944","5.98325"
"71.81","8030.167","5.984087"
"71.82","8030.348","5.984937"
"71.83","8030.51","5.985762"
"71.84","8030.682","5.986588"
"71.85","8030.879","5.987425"
"71.86","8031.06","5.988237"
"71.87","8031.175","5.98905"
"71.88","8031.225","5.989887"
"71.89","8031.235","5.990737"
"71.9","8031.241","5.991587"
"71.91","8031.247","5.992425"
"71.92","8031.295","5.993262"
"71.93","8031.428","5.994087"
"71.94","8031.619","5.994912"
"71.95","8031.791","5.995725"
"71.96","8031.912","5.996562"
"71.97","8032.004","5.9974"
"71.98","8032.081","5.998237"
"71.99","8032.144","5.999075"
"72","8032.236","5.999912"
"72.01","8032.373","6.000762"
"72.02","8032.529","6.0016"
"72.03","8032.685","6.002425"
"72.04","8032.872","6.00325"
"72.05","8033.091","6.004087"
"72.06","8033.273","6.0049"
"72.07","8033.387","6.005725"
"72.08","8033.444","6.006562"
"72.09","8033.459","6.0074"
"72.1","8033.447","6.008237"
"72.11","8033.447","6.009088"
"72.12","8033.521","6.009912"
"72.13","8033.667","6.010737"
"72.14","8033.867","6.01155"
"72.15","8034.055","6.012387"
"72.16","8034.185","6.013225"
"72.17","8034.251","6.01405"
"72.18","8034.293","6.014887"
"72.19","8034.373","6.015725"
"72.2","8034.499","6.016562"
"72.21","8034.639","6.017412"
"72.22","8034.814","6.018237"
"72.23","8035.014","6.019075"
"72.24","8035.23","6.019912"
"72.25","8035.409","6.020737"
"72.26","8035.536","6.021575"
"72.27","8035.622","6.022388"
"72.28","8035.708","6.023212"
"72.29","8035.813","6.024062"
"72.3","8035.905","6.024912"
"72.31","8035.968","6.02575"
"72.32","8036.035","6.0266"
"72.33","8036.163","6.027412"
"72.34","8036.327","6.028225"
"72.35","8036.48","6.02905"
"72.36","8036.591","6.0299"
"72.37","8036.651","6.030725"
"72.38","8036.68","6.031562"
"72.39","8036.721","6.0324"
"72.4","8036.816","6.03325"
"72.41","8036.976","6.034087"
"72.42","8037.15","6.034925"
"72.43","8037.322","6.03575"
"72.44","8037.484","6.036575"
"72.45","8037.637","6.0374"
"72.46","8037.765","6.038225"
"72.47","8037.844","6.039037"
"72.48","8037.898","6.039875"
"72.49","8037.936","6.040725"
"72.5","8037.955","6.041563"
"72.51","8037.961","6.042412"
"72.52","8037.999","6.04325"
"72.53","8038.127","6.044087"
"72.54","8038.323","6.044912"
"72.55","8038.54","6.045737"
"72.56","8038.718","6.046587"
"72.57","8038.848","6.047425"
"72.58","8038.976","6.048262"
"72.59","8039.128","6.0491"
"72.6","8039.3","6.04995"
"72.61","8039.458","6.050787"
"72.62","8039.602","6.051625"
"72.63","8039.742","6.05245"
"72.64","8039.904","6.053275"
"72.65","8040.075","6.0541"
"72.66","8040.218","6.054913"
"72.67","8040.297","6.055725"
"72.68","8040.307","6.05655"
"72.69","8040.259","6.0574"
"72.7","8040.192","6.058238"
"72.71","8040.158","6.059075"
"72.72","8040.209","6.059912"
"72.73","8040.354","6.060737"
"72.74","8040.555","6.061563"
"72.75","8040.762","6.062375"
"72.76","8040.931","6.063212"
"72.77","8041.036","6.06405"
"72.78","8041.093","6.064888"
"72.79","8041.153","6.065725"
"72.8","8041.274","6.066575"
"72.81","8041.446","6.067412"
"72.82","8041.633","6.068237"
"72.83","8041.833","6.069075"
"72.84","8042.043","6.0699"
"72.85","8042.218","6.070737"
"72.86","8042.335","6.071562"
"72.87","8042.412","6.072375"
"72.88","8042.481","6.0732"
"72.89","8042.558","6.07405"
"72.9","8042.612","6.0749"
"72.91","8042.644","6.07575"
"72.92","8042.698","6.076575"
"72.93","8042.825","6.0774"
"72.94","8043.016","6.078212"
"72.95","8043.21","6.079037"
"72.96","8043.346","6.079875"
"72.97","8043.42","6.080725"
"72.98","8043.461","6.081563"
"72.99","8043.537","6.0824"
"73","8043.673","6.08325"
"73.01","8043.854","6.0841"
"73.02","8044.059","6.084938"
"73.03","8044.274","6.085763"
"73.04","8044.488","6.086587"
"73.05","8044.672","6.087425"
"73.06","8044.822","6.08825"
"73.07","8044.936","6.089075"
"73.08","8045.037","6.089912"
"73.09","8045.114","6.090775"
"73.1","8045.165","6.091612"
"73.11","8045.194","6.09245"
"73.12","8045.26","6.093287"
"73.13","8045.416","6.0941"
"73.14","8045.632","6.094925"
"73.15","8045.829","6.09575"
"73.16","8045.962","6.096587"
"73.17","8046.017","6.097412"
"73.18","8046.039","6.09825"
"73.19","8046.067","6.099087"
"73.2","8046.144","6.099925"
"73.21","8046.229","6.100775"
"73.22","8046.306","6.1016"
"73.23","8046.42","6.102425"
"73.24","8046.601","6.103262"
"73.25","8046.796","6.104087"
"73.26","8046.923","6.1049"
"73.27","8046.987","6.105712"
"73.28","8047.047","6.10655"
"73.29","8047.12","6.107388"
"73.3","8047.164","6.108237"
"73.31","8047.183","6.109075"
"73.32","8047.244","6.109912"
"73.33","8047.39","6.110737"
"73.34","8047.6","6.11155"
"73.35","8047.807","6.112387"
"73.36","8047.969","6.113225"
"73.37","8048.067","6.11405"
"73.38","8048.141","6.114887"
"73.39","8048.213","6.115725"
"73.4","8048.315","6.116575"
"73.41","8048.436","6.117425"
"73.42","8048.573","6.11825"
"73.43","8048.735","6.119087"
"73.44","8048.938","6.119912"
"73.45","8049.138","6.120738"
"73.46","8049.285","6.121562"
"73.47","8049.361","6.122375"
"73.48","8049.393","6.123212"
"73.49","8049.428","6.124063"
"73.5","8049.457","6.1249"
"73.51","8049.491","6.125737"
"73.52","8049.574","6.126575"
"73.53","8049.729","6.1274"
"73.54","8049.924","6.128225"
"73.55","8050.096","6.12905"
"73.56","8050.194","6.1299"
"73.57","8050.254","6.130737"
"73.58","8050.315","6.131575"
"73.59","8050.406","6.132425"
"73.6","8050.563","6.133262"
"73.61","8050.759","6.134112"
"73.62","8050.957","6.134937"
"73.63","8051.128","6.135762"
"73.64","8051.274","6.136587"
"73.65","8051.402","6.137425"
"73.66","8051.494","6.13825"
"73.67","8051.522","6.13905"
"73.68","8051.522","6.139887"
"73.69","8051.529","6.140738"
"73.7","8051.532","6.141575"
"73.71","8051.539","6.142425"
"73.72","8051.558","6.14325"
"73.73","8051.656","6.144087"
"73.74","8051.837","6.1449"
"73.75","8052.06","6.145725"
"73.76","8052.256","6.146575"
"73.77","8052.352","6.147412"
"73.78","8052.371","6.14825"
"73.79","8052.394","6.149087"
"73.8","8052.499","6.149937"
"73.81","8052.689","6.150775"
"73.82","8052.912","6.151625"
"73.83","8053.125","6.152437"
"73.84","8053.329","6.153262"
"73.85","8053.5","6.154088"
"73.86","8053.637","6.154912"
